# corpus-twin-fold-latest — Sound Arc IV r11 · stamp 20260727.232702
# Law: latest-wins across T1–T7 shelves; columns: witness\tverdict\tvia_shelf\trest…
# Not a fresh twin run — a fold of measured shelves for the saga pane.
lattice_lap13.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap14.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap15.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap16.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap17.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap18.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap19.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap2.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap20.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap21.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap22.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap23.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap24.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap25.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap26.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap27.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap28.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap29.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap3.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap30.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap31.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap32.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap33.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap34.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap35.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap36.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap37.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap38.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap39.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap4.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap40.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap5.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap6.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap7.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap8.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lattice_lap9.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
lexicon_barket_phrase_append.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	1	1
link_witness.rish	TWIN	20260726-182349_corpus-twin-verdicts-2.tsv	0	0
living_docs_lint.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0	re-proven at r18 — say seam repaired
make_key_card.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	1	1
make_key_qr_svg.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	1	1
murr_m1_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
murr_m2_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mand_ring1_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mand_ring2_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mand_ring3_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mandi_floor_view.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mandi_lap1.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mandi_listing_settle.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mandi_settle_view.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_beading.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_bolt_apply_step_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_batch_wire.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_beaded.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_by_mark.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_catch_up.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_catch_up_wire.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_lap1.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_lap2.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_lap3.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_lap3_wire.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_subscribe_poll.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_subscribe_poll_interval.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_subscribe_poll_stop.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_subscribe_poll_wire.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_tablecloth_query.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_tablecloth_query_device.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_tablecloth_query_wire.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_two_way_sync.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_recall_two_way_sync_wire.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_resin_batch.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_snapshot_horizon.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_snapshot_replay.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
mantra_snapshot_wire.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
markdown_structure_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	1	1
neth_apply_step_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
neth_root_install_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
neth_root_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
neth_serial_core_delivery_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
neth_serial_core_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
neth_sim_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
nock_core_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
nock_jet_dec_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
nock_lap2_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
nock_lap3_witness.rish	TWIN	20260726-201101_corpus-twin-verdicts-3.tsv	0	0
one_clock_witness.rish	NONDET-TIME	20260727-020141_corpus-twin-verdicts-4.tsv	0	0	host stamps race the second — reclassified per bench obs 20260726.201101
open_asks_civic_sight_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
open_asks_escrow_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
open_asks_lap1.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
open_asks_lap2.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
open_asks_lap3.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
open_asks_lap4.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
open_asks_lap5.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
open_asks_reputation_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
open_asks_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
opening_lines_witness.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
parity-selftest.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
parity.rish	SLOW-BOTH	20260727-020141_corpus-twin-verdicts-4.tsv	124	124
parity_ch01.rish	SLOW-BOTH	20260727-020141_corpus-twin-verdicts-4.tsv	124	124
parity_ch02.rish	SLOW-BOTH	20260727-020141_corpus-twin-verdicts-4.tsv	124	124
pond_customs.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
pond_enclosure_col2_probes.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
pond_enclosure_scorecard.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
pond_enclosure_sixbar.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
pool_host_seam_witness.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
pool_isolation_witness.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
proven_seat_g0.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_g0_complete.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_g0_complete_jailed.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_g1.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_g1_build_guest.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_g1_create_builddir.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_g1_crossing_probe.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_g1_fetch_sources.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_g1_fetch_toolchain.rish	NONDET-TIME	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
proven_seat_g1_prepare_libc.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_signed_kumara.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_signed_kumara_build_guest.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
proven_seat_signed_kumara_fetch.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
proven_seat_signed_kumara_parity.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
radiant_lint.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_forge_device_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_forge_query_device_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_forge_query_unified_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_forge_query_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_forge_unified_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_forge_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_query_device_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_query_unified_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_query_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
realidream_thin_view.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
receipt_verify_wasm.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
rish_conditional_witness.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
rish_count_selftest.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
rish_env_witness.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	1	1
rish_exit_codes_witness.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
rishi_filter_chain_witness.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
rishi_fold_witness.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
rishi_lines_bounded_witness.rish	TWIN	20260727-020141_corpus-twin-verdicts-4.tsv	0	0
rishi_list_bound_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	1	1	re-proven at r19 — read-file and list ceiling mirrored to the elder
rishi_quote_safe_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rs1_args.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rs2_flag.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
run_record_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rune_alias_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rune_bounded_trap_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rune_cast_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rune_conditional_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rune_face_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rune_mutate_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rune_null_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rune_switch_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rw1_history_contract.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rw1_shell_collab.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rw2_app_collab.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rw2_surface_contract.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rw4_slc_failure_paths.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rw5_assist_integration.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rw5_lantern_collab.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
rw5_lantern_contract.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
scribble_lap1.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
scribble_lap2.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
scribble_lap3.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
scribble_lap4.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
scribble_lap5.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
scribble_lap6.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
scribble_lap7.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
scribble_lap8.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
session_logs_archive.rish	WRITES-DETECTED	20260727-071101_corpus-twin-verdicts-5.tsv	0	-
session_logs_archive_preview.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
session_logs_archive_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
session_logs_index_prepend.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	1	1
setu05_desk_apply_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu0_hearth_pull_onpath_host.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	1	1
setu0_hearth_pull_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu1_lane_ping_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu2_lane_wire_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu3_ncm_frame_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu4_framed_lane_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu4_gadget_probe_onpath_host.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu5_device_payload_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu65_lab_tx_onpath_host.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	1	1
setu65_lab_tx_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu6_device_lab_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu6_lab_probe_onpath_host.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	1	1
setu_desk_hold0_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu_desk_hold1_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
setu_desk_hold_wayland_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
seva_b1_glass_carriage_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
seva_backchannel_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
seva_broadcast_delivery_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
seva_jabs2_glass_audience_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
seva_live_root_glass_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
seva_rename_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
seva_session_core_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
seva_surface_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
seva_view_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slc1_accept.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slc1_recall_step3.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slc1_repl_step1.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slc1_version_step2.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slc2a_ring1_arbitrary.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slc2a_ring2_redraw.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slc2a_ring3_metal.rish	NONDET-BUILD	20260727-071101_corpus-twin-verdicts-5.tsv	0	0	drawn-terminal byte size chatter — reclassified per Keaton continue 20260727.074039
slc2a_ring3_session.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slc2b_keyboard.rish	NONDET-TIME	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slcl1_receipt.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slcl2_receipt.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slcl4_mudra.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
slcl4_sigma.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
stoa191_native_claim_wire_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	1	1
stoa198_native_fold_wire_witness.rish	SLOW-BOTH	20260727-071101_corpus-twin-verdicts-5.tsv	124	124
stoa237_native_embedded_desk_witness.rish	SLOW-BOTH	20260727-071101_corpus-twin-verdicts-5.tsv	124	124
stoa241_face_lit_product_agree_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	1	1
stoa243_line_body_author_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
stoa245_sign_body_author_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
stoa247_digest_body_author_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
stoa249_fields_body_author_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
stoa253_n_field_identity_emit_witness.rish	TWIN	20260727-071101_corpus-twin-verdicts-5.tsv	0	0
stoa255_barket_n_field_identity_emit_witness.rish	SLOW-BOTH	20260727-071101_corpus-twin-verdicts-5.tsv	124	124
stoa257_shape_only_living_witness.rish	SLOW-BOTH	20260727-083922_corpus-twin-verdicts-6.tsv	124	124
stoa259_n_field_flip_emit_witness.rish	TWIN	20260727-083922_corpus-twin-verdicts-6.tsv	0	0
stoa261_barket_n_field_flip_emit_witness.rish	SLOW-BOTH	20260727-083922_corpus-twin-verdicts-6.tsv	124	124
stoa71_glow_import_seam_witness.rish	TWIN	20260727-083922_corpus-twin-verdicts-6.tsv	0	0
stoa72_glow_apk_import_witness.rish	WRITES-DETECTED	20260727-083922_corpus-twin-verdicts-6.tsv	124	-
stoa73_product_root_install_onpath_host.rish	TWIN	20260727-083922_corpus-twin-verdicts-6.tsv	1	1
stoa73_product_root_write_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	1	1
stranger_lap_bound_negative_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
stranger_lap_witness.rish	NONDET-TIME	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tally_copy.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tally_maybe.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tally_no_padding.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tally_parse_int.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame-check.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_check_th2.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_check_th2b.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_check_th2c.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_style_check.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_style_scan.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_style_scan_advise.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_style_scan_advise_selftest.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_style_scan_bans.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_style_scan_bans_selftest.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_style_tools_py_ban_selftest.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tame_usize_audit.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tube05_apk_pack_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	1	1
tube05_envelope_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tube05_install_proof_onpath_host.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	1	1
tube0_5_android_permission_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tube0_manifest_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tube1_admission_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tube1_glass_gate_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tube2_publish_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tube3_resin_fetch_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tube4_market_rail_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
tube5_mantra_revision_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
two_rooms_doorway.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	1	1
waymark_derive.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	1	1
waymark_derive_witness.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
width-check.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
width_check_th1.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
width_check_th3.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
width_check_th4.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
width_check_th5.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
width_check_th6.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
wov_dual_monarch.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
wov_exit_honesty.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	0	0
wov_tb_host.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	1	1
wov_tb_pin.rish	TWIN	20260727-093903_corpus-twin-verdicts-7.tsv	1	1
